1103.1854281177991, 0.01039835961070273
1250.5289211733236, 0.010395138722841403
1478.0440297997475, 0.01039084575756877
1698.9557371881815, 0.042647829519036916
1584.6549732497042, 0.029268437556009694
1952.8853936209905, 0.04302853520589583
2340.5604264715503, 0.04300928487140922
2674.816160613505, 0.11291187392081266
3092.496689941562, 0.11626432926753444
3706.400485719564, 0.11621231431474668
4260.367243852309, 0.26516615028808155
4897.1310905075925, 0.26703973462943087
5869.28002591741, 0.26692026497543886
6746.515511143055, 0.5293084657021156
7754.864538939654, 0.5320651577515859
9294.313486996325, 0.5318271196169766
10683.461996796734, 0.9362247335483489
12280.235694297166, 0.938498005473002
14718.03403707243, 0.9380781352535321
16917.823734116348, 1.5566474664568122
19446.398831372804, 1.5575488934536457
42423.79038866811, 3.3633112000783596
48764.54328891785, 3.3621536818424107
68122.63274795817, 4.744603310756864
78304.39107770521, 4.742970406595508
170826.9537408406, 8.19134182184896
196359.12548809708, 8.188522687082168
270513.4621427138, 10.024492324908298
315306.5878787888, 10.020697354560241
359917.5326782271, 10.017421036344764
428372.2890209352, 12.776439973788435
499304.5585352782, 12.771603199088753
569948.3349586506, 12.767427458147631
1074202.952067069, 20.336899148193424
1252075.4598412598, 20.329200211754802
1459401.0881463476, 20.34027232780332
1701056.8487244158, 22.946254584048827
1982727.3160852082, 22.93756782436833
2298197.5868626144, 23.069326916185194
2693712.949702986, 28.0814252372718
3139752.9430445493, 28.070794456913774
3659650.722785394, 28.08608296263773
4265636.072562031, 32.334510092643505
4971963.85170156, 32.32226922267789
5795249.318533497, 32.3100329867363
6754858.978403306, 34.326787279271926
7873366.150476848, 34.313792193271865
9050136.750085978, 34.30198274780417
